Amenities,Area_Sqft,Description,District,Ethnic,Facing,Floor,Furnishing,Keys_On_Hand,Lease,ListingTitle,NumBaths,NumBeds,Pets,Price_psf,RentalRate,Url
"City View,Security,Aircon,Swimming Pool,High Ceiling,Sofa,Stove,Parking,Dishwasher,Bed,Fridge,TV,Jacuzzi,Oven,Top Floor,Washer,Sauna,Lap Pool,Gym",797 sqft (built up),"ABOUT THE CLIFT
Located at the heart of Singapore’s Central Business District, The Clift places the modern professional right in the middle of the city’s buzz. Enjoy a wide variety of entertainment hotspots and dining options within walking distance; from conserved shophouses and historic buildings to artisan cafés selling local delights, Telok Ayer has fast become one of the freshest destinations for F&B in the city.

Designed by Super Potato, the lifestyle facilities in this 42-storey development are designed with modern comforts in mind, with a club lounge and pool lounge beds on the 10th level and a superb view from the Sky Garden on the 31st level.

ABOUT THE LISTING
✓ High floor with panoramic city views, fully-furnished apartment 
✓ 1 bedroom loft with condo facilities
✓ Floor to ceiling windows, bright and airy
✓ Direct from Developer, multiple units available, view all at one go!

HIGHLIGHTS
✓ Easy Accessibility - Less than 5 minutes to Tanjong Pagar train station, 5 to 7 minutes drive to Marina Bay Sands, Raffles Place, Orchard Road, MBFC and Sentosa
✓ Shopping and Food – Close to Amoy Street Food Centre, Lau Pa Sat and Maxwell Food Centre
✓ Entertainment & Nightlife - Strategically located near numerous cafes and bars
✓ 24hr Grocery Shopping – Supermarkets within 2km (Cold Storage and Fairprice)
✓ Education – Near multiple private and primary schools
✓ Connectivity - Linked to major expressways

Call/text/WhatsApp 9190 0609 for viewing at your convenience today!",D01,All races welcome,South,42,Fully Furnished,Yes,Flexible,The Clift,1 Bath,1 Bed,Allowed,S$6.65 psf,"S$5,300/mo",https://www.99.co/singapore/rent/property/the-clift-condo-fC77u4rNgHKdAiMZi7X49X
"High Ceiling,Stove,Dishwasher,Fridge,Jacuzzi,City View,Tennis Court,Oven,Parking,Sauna,Security,Basketball Court,Bomb Shelter,Closet,Aircon,Maid Room,Greenery View,Bed,Swimming Pool,Utility Room,Dryer,Study Room,Fitness Corner,High Floor,Washer,Bathtub,Gym,BBQ,Playground","1,625 sqft (built up)","ABOUT ORCHARD SCOTTS
With the finest shopping, dining and entertainment options just a short walk away, Orchard Scotts Residences brings Singapore’s cosmopolitan side right to your doorstep. Set in 2.5 hectares of beautifully sculpted gardens with wide open spaces and pools, this serviced apartment gives you sanctuary from the city as well when you feel the need to unwind.

ABOUT THE LISTING
✓ Spacious 3 bedrooms + Helper's room (1,647sqft) with full condo facilities
✓ Tenanted till 11 September, viewing can be arranged 
✓ Furniture can be included at a monthly additional cost
✓ The following will be provided prior to your move-in
- Professional cleaning
- Fresh coat of paint
- Polishing of floor
- Curtains dry-cleaned
- Ensuring all appliances are in good working order

HIGHLIGHTS
✓ Easy Accessibility - 3 minutes walk to Newton train station, 10 minutes drive to the Central Business District
✓ Daily Shuttle - Complimentary shuttle bus services to Suntec City, Marina Bay Financial Centre and One Raffles Quay
✓ Shopping and Food – Less than 1km to Orchard Road (1 train ride away)
✓ 24hr Grocery Shopping – Numerous supermarkets within 2km (Cold Storage and Fairprice)
✓ Education – Near multiple local and international schools such as Raffles Girls' Primary School, St. Margaret's Primary School, Anglo-Chinese School, Chatsworth International School and ISS International School
✓ Connectivity - Linked to major expressways and feeder bus services

Call/text/WhatsApp 9190 0609 for viewing at your convenience today!

*To fellow agents: Kindly note copying of listing details is unethical and will be reported*

Sakeenah Khan
R058615G
Tel: +65 9190 0609
Email: sakeenahnur@propnex.com",D09,All races welcome,,16,Flexible,,Flexible,Orchard Scotts,4 Baths,3 Beds,Allowed,S$5.17 psf,"S$8,400/mo",https://www.99.co/singapore/rent/property/orchard-scotts-condo-2ftwF7TFKxXmZHBFkvWtz5
"Roof Terrace,High Ceiling,Stove,Dishwasher,Fridge,Jacuzzi,Dryer,Tennis Court,Oven,Parking,Security,Balcony,City View,Bathtub,Aircon,Closet,Maid Room,Greenery View,Duplex / Maisonette,Wading Pool,Bed,Utility Room,Spa Pool,Study Room,Top Floor,High Floor,Washer,Pool View,Lap Pool,Gym,BBQ,Playground","3,541 sqft (built up)","ABOUT CYAN CONDO
Located in a prime residential enclave off Bukit Timah Road, Cyan is within 1km to Singapore Chinese Girls' School and Anglo Chinese School.

Exclusive penthouses at the freehold condominium offer breathtaking views of the surrounding greenery and city. Featuring a voluminous ceiling height of 4.5m and a private pool, Cyan offers ample space for the finer moments in life.

ABOUT THE LISTING
✓ Luxurious 4 bedroom penthouse with private roof garden and pool (3,541sqft)
✓ High-end appliances and furnishings, ceiling height of 4.5m
✓ Choose and select from multiple units
✓ Furniture can be included at a monthly additional cost
✓ The following will be provided prior to your move-in
- Professional cleaning
- Fresh coat of paint
- Polishing of floor
- Curtains dry-cleaned
- Ensuring all appliances are in good working order

HIGHLIGHTS
✓ Easy Accessibility - 5 minutes walk to Stevens train station, 5 minutes drive to Orchard Road, 10 minutes drive to the Central Business District
✓ Shopping and Food – Numerous restaurants and eating establishments are scattered along Bukit Timah Road
✓ Grocery Shopping – Close to Shopping Centres such as Balmoral Plaza and Chancery Court, where there s a Cold Storage supermarket
✓ Wellness - Close to Singapore Botanic Gardens and Thomson Medical Centre. Esteemed Clubs such as Premier Club and Tanglin Club in the vacinity
✓ Education – Near multiple local and international schools such as St. Joseph’s Institution, Singapore Chinese Girls’ School, Raffles Girls' Secondary School and Anglo-Chinese School
✓ Connectivity - Linked to major expressways and feeder bus services

Call/text/WhatsApp 9190 0609 for viewing at your convenience today!

*To fellow agents: Kindly note copying of listing details is unethical and will be reported*

Sakeenah Khan
R058615G
Tel: +65 9190 0609
Email: sakeenahnur@propnex.com",D10,All races welcome,,,Partially Furnished,Yes,Flexible,Cyan,4 Baths,4 Beds,Allowed,S$3.59 psf,"S$12,700/mo",https://www.99.co/singapore/rent/property/cyan-condo-zdsgwMsceALKud4n9Cakhd
"Penthouse,Clubhouse,Pool Deck,Roof Terrace,High Ceiling,Stove,Fridge,Jacuzzi,Dryer,Balcony,Bomb Shelter,Aircon,Sofa,Duplex / Maisonette,Swimming Pool,Wading Pool,Spa Pool,Playground,Fitness Corner,Washer,Gym,BBQ",710 sqft (built up),"Partial Furnished(White Goods & Sofa) 1 bedroom Penthouse Duplex unit for rent IMMEDIATELY!!! 
Supermarket & Shops right below the apartment which is very convenient. 
Few mins drive or bus ride to Tai Seng area & Paya Lebar Sq.


Keen Tenants please SMS/WhatsApp/call/email me for more info/viewing.

MYCHAL ONG
ERA Senior Marketing Director
CEA Reg. No. : R050974H
Mobile : +65 9168 7711
Email : mychal7711@gmail.com

Other Condos available for Rent/Sale

Owners looking to rent/sell their units, please feel free to contact me for a non-obligation discussion.
Buyers/Sellers are welcome to contact me for their property needs as well.




================================================

Where meets city living village charm.
 Kensington Square is also where city life and village charm presents itself in many wonderful ways. A tropical modern façade masterpiece that marries the approach of Mondrian patterns and clean lines together with the use of wood-like finishes. The resulting creation is a stunning frontage that’s stylish and contemporary. This iconic architecture consists of 141 residential and 57 commercial freehold units that set itself apart from other residence with its diversity that creates a unique atmosphere for everyone to live life to the fullest.

Stunning Facade. Cosy Ambience.
 Discover your home rich with life’s pleasure and a colourful vibe surrounding it. Imbued with a stunning frontage. Set in a lush tropical greenery, the distinct rustic development is a wonderment of modernity and beauty with an exclusive mix of retail and F & B outlets for a truly delectable experience, every time. Kensington Square is simply a residence that has it all.

Connecting you to everything and anything.
 Urban amenities for convenience abound. The charms of greenery for relaxation to spoil your senses. You will be the centre of every connection that is important to you, bringing you unbeatable accessibility and mobility.

Prime Location. Excellent amenities.
 Kensington Square offers a commanding location. Everything you need is within your easy reach. It is just a short distance from prestigious schools like Maris Stella High School and Paya Lebar Methodist Girl’s School. In close proximity to Paya Lebar iPark, easy access to CTE, KJE, PIE and a stone’s throw to Nex mall for shopping and entertainment.

Chic urban living meets lush serenity in an exquisite way. 
 Lush greenery abound amidst the modern conveniences at home, creating an idyllic ambience where you can unwind and pamper yourself after a day well spent.

Everyday Essentials. Right at the heart of it all.
 Looking for your daily essentials, something to whip up a healthy meal or the occasional specialised ingredients for a gourmet spread? Everything is conveniently located at the in-premise supermarket and gourmet stores here at Kensington Square.
",D19,All races welcome,South East,,Partially Furnished,,Flexible,Kensington Square,2 Baths,1 Bed,,S$3.52 psf,"S$2,500/mo",https://www.99.co/singapore/rent/property/kensington-square-condo-ffGGwFcLh8HURL6Y7mYQq9
"Roof Terrace,High Ceiling,Stove,City View,Fridge,Walk In Closet,Dryer,Oven,Parking,Dishwasher,Patio / PES,Security,Balcony,Bomb Shelter,Bathtub,Renovated,Aircon,Maid Room,Sofa,Greenery View,Duplex / Maisonette,Bed,Closet,Utility Room,Jacuzzi,Study Room,Fitness Corner,Dining Room Furniture,Washer,Pool View,Lap Pool,Gym","3,477 sqft (built up)","ABOUT SEAHILL
Located in the tranquil West Coast residential estate, SeaHill at West Coast Crescent sits just between the scenic shoreline of West Coast Park and the lush greenery of Clementi Woods Park. With its close proximity to nature, enjoy seafront living and the restfulness of a retreat.

Spend time with the family with lifestyle facilities in the development, such as the Sky Pool, Spa Island and Massage Pavilions, and with recreational activities around the vicinity at West Coast Park. 

ABOUT THE LISTING
✓ View and select from multiple units, click for virtual tour: http://www.fareast.com.sg/virtualtours/sale/SeahillTH-101/index.html
✓ 3-storey home surrounded by lush greenery in a gated community
✓ 4 Bedrooms + Helper's Room + Private Rooftop (3,477sqft)
✓ Private basement parking for 2 cars
✓ Rent inclusive of aircon maintenance, outdoor jacuzzi maintenance and one-time furniture purchase cap up to $7,000
✓ The following will be provided prior to your move-in
- Professional cleaning
- Fresh coat of paint
- Polishing of floor
- Curtains dry-cleaned
- Ensuring all appliances are in good working order

HIGHLIGHTS
✓ Easy Accessibility - Short drive to the Mapletree Business City, Sentosa & Marina Downtown. Nearest Train Stations are Haw Par Villa and Clementi
✓ Shopping and Food – In the same vicinity as VivoCity, Harbourfront Centre, Mount Faber, Kent Ridge Park, HortPark, The Southern Ridges and Sentosa
✓ 24hr Grocery Shopping – Numerous supermarkets within 2km (Cold Storage and Fairprice) 
✓ Education – Near multiple local and international schools such as United World College South East Asia, Dover Court International School, The Japanese School Singapore, National University of Singapore (NUS) and National University Hospital (NUH)
✓ Connectivity - Linked to Ayer Rajah Expressway (AYE) and West Coast Highway with easy access to the Central Business District

Call/text/WhatsApp 9190 0609 for viewing at your convenience today!",D05,All races welcome,,,Fully Furnished,Yes,Flexible,Seahill,5 Baths,4 Beds,Allowed,S$2.73 psf,"S$9,500/mo",https://www.99.co/singapore/rent/property/seahill-condo-Pgfje9GNAUd7TBvcQsTUWf
"Clubhouse,Aircon,Greenery View,Sauna,Swimming Pool,Playground,Security,Gym,BBQ,Tennis Court","1,281 sqft (built up)","*** 3 BEDROOM + HELPER ***
** EXCELLENT LOCATION **

Bright and Breezy unit
Spacious layout
Very well kept
Move in condition
Full furnished
Avail Immd.

Call Liang at 83837195 for viewing now!!

Tiara

Tiara is a beautifully designed and a unique development located in 1 Kim Seng Walk, District 9, Singapore. The construction of this development was done by the famous Midpoint Properties Pte Ltd, which is a very well reputed company in the field of construction. The development of this project was completed a long time ago in the year 1995.

Tiara was developed strategically keeping in mind the importance of accessibility of the location. The residents do not have to worry about moving to and from the location even if they do not have their own vehicles. Public transportation is also available in the locality, making the area of the development even more attractive. The residents of the development can use the NS22 Orchard MRT Station, NS23 Somerset Station and EW17 Tiong Bahru Station to easily move to and from the location. The development is easily accessible and is connected via major roads and highways of the area from where the residents can reach any place in the city easily just by driving for a few minutes. The residents of the development can use the Havelock Road and Paterson Road to move to and from the development.",D09,,,,Fully Furnished,Yes,Flexible,Tiara,3 Baths,3 Beds,,S$3.90 psf,"S$5,000/mo",https://www.99.co/singapore/rent/property/tiara-condo-dnqLWWWu8MXp5qpNSpuagM
"Clubhouse,Gym,Dryer,Steam Room,Tennis Court,Parking,Security,Balcony,Aircon,Greenery View,Swimming Pool,Jacuzzi,Playground,Fitness Corner,Washer,Games Room,Lap Pool,BBQ",710 sqft (built up),"The Minton is a 99-years leasehold condominium development located at 147, Hougang Street 11, Singapore 530147 in District 19. Expected to be completed in 2014, it stands 17 storeys tall and comprises a total of 1145 units. It is a short ride to Serangoon MRT station and Serangoon Stadium & Swimming Complex. 

Condo facilities at The Minton 

The Minton has full facilities which includes clubhouse, fun pool, lap pool, library, gym, swimming pool and tennis courts. 

Amenities near The Minton 

Several feeder bus services are available near The Minton located at Kancanrama Buddhist Temple, Bethany Presbyterian Church and Serangoon Shopping Center. It is also close to institutions such as Paya Lebar Methodist Girl's Primary School and Paya Lebar Methodist Girl's Secondary School. 

The Minton is also within walking distance to the stretch of eateries located at Lorong Liew Lian and Hougang Street. Residents can head to shopping centers like Upper Serangoon Shopping Center and ICB Shopping Center for amenities such as retail, supermarkets, restaurants, banks, and more. In addition, it is within reasonable driving distance to Tai Keng Shopping Center. 

For vehicle owners, driving from The Minton to the Central Business District (CBD) and Orchard Road takes 10 - 15 minutes, via Boundary Road and the Central Expressway (CTE).",,,North,,Partially Furnished,,Flexible,The Minton,1 Bath,1 Bed,Allowed,S$3.10 psf,"S$2,200/mo",https://www.99.co/singapore/rent/property/the-minton-condo-Nnc5LLwA2JEYSuAHA4U5eW
"Loft,High Ceiling,Stove,Parking,City View,Fridge,Walk In Closet,Dryer,Oven,Dining Room Furniture,Sauna,Security,Bomb Shelter,Aircon,Closet,Sofa,Greenery View,Duplex / Maisonette,Bed,Swimming Pool,Jacuzzi,Top Floor,High Floor,Washer,Bathtub,Lap Pool,Gym",786 sqft (built up),"ABOUT THE LISTING
✓ High floor with panoramic city views, fully-furnished unit
✓ 1 bedroom loft with condo facilities
✓ Floor to ceiling windows, bright and airy
✓ Direct from Landlord, multiple units available, view all at one go!

Call/text/WhatsApp 9190 0609 for viewing at your convenience today!

*UPDATED AS OF MAY*
Other properties on hand, view all at one go! 
Feel free to share your requirements with me and I can suggest other listings which may be suitable for you.

CENTRAL
The Clift - 1 bedder (loft)
Up @ Robertson Quay - 1 bedder (loft)
Vida - 1 bedder (loft)
Delfi Orchard - 1, 2 bedder
Pastoral View - 1, 2, 3 bedder
The Scotts Tower - 1, 2, 3 bedder and Penthouse
Altez - 2 bedder
Siena - 2 bedder
Townerville - 2 bedder
Cavenagh Lodge - 2, 3 bedder
The Colonnade - 2, 3, 4 bedder
Nouvel 18 - 2, 3, 4 bedder and Penthouse
Botanic Gardens View - 3 bedder
Grange 80 - 3 bedder
Villa Delle Rose - 3 bedder
Chancery Grove - 3, 4 bedder
Orchard Scotts - 3, 4 bedder
Cliveden at Grange - 3, 4 bedder and Penthouse
One Shenton - 3, 4 bedder and Sky Villa
St Regis Residences - 3, 4 bedder
Ardmore Residence - 4 bedder
Brentwood Villas - 4 bedder
Cuscaden Residences - 4 bedder Penthouse
Grange 70 - 4 bedder
HANA - 4 bedder
Leonie Condotel - 4 bedder
Orange Regency - 4 bedder
Belmont Road - 5 bedder
Claymore Plaza - 5 bedder
Ridout Road - 8 bedder

NORTH
Centro Residences - 2, 3, 4 bedder
Serenity Park - 3 bedder
Alana - 4 bedder
Cabana - 4 bedder
Banyan Villas - 5 bedder
Sin Ming Plaza - 5 bedder
Whiteshores - 5 bedder
Woodgrove Estate - 6 bedder

EAST
The Cape - 1 bedder (loft)
The Seawind - 1 bedder
Amber Glades - 3 bedder
Gold Palm Mansions - 3 bedder
Jalan Pari Kikis - 3 bedder
Bedok Grove - 4 bedder
Llyn Gardern - 4 bedder
Upper East Coast Road - 4 bedder
The Bayshore - 5 bedder

WEST
Banyan Condo - 3 bedder
Royal Palm Mansions - 3 bedder

SENTOSA 
W Sentosa Cove - 2, 3, 4, 5 bedder and Penthouse

Sakeenah Khan
R058615G
Tel: +65 9190 0609
Email: sakeenahnur@propnex.com",D01,All races welcome,,38,Fully Furnished,Yes,Flexible,The Clift,1 Bath,1 Bed,Allowed,S$6.11 psf,"S$4,800/mo",https://www.99.co/singapore/rent/property/the-clift-condo-k6uWCc9tZe89mFL6fJoLXo
"Pond,Fitness Corner,Bomb Shelter,Fibre Ready,Renovated,Closet,Swimming Pool,High Ceiling,City View,Fridge,Jacuzzi,Aircon,Wading Pool,Dryer,Oven,Parking,High Floor,Washer,Pool View,Security,Balcony",624 sqft (built up),"*** 1 BEDDER UNIT FOR RENT ***
** In the heart of Orchard **

Swimming pool facing
Private lift
Living room and bedroom with balcony
Spacious layout 
Squarish and Sizeable bedrooms
Fully Furnish

In the heart of Orchard!
Best in terms of accessibility and amenities!

Call Liang at 83837195 for more informations!


Development Name:	Scotts Square
Property Type:	Apartment
Developer:	Wheelock Properties (Singapore) Ltd
Tenure:	Freehold
Completion Year:	2010
# of Floors:	43
# of Units:	338
Scotts Square

Scotts Square @Scotts Road in Orchard Rivervalley is a freehold apartment development. It is located at 6-8 Scotts Road, Singapore 228209, in District 09. Its location near the shopping district of Orchard Road makes it a remunerative property. It is situated in a populous area, so it has easy access to nearby cities and various amenities. Whether for residential, holiday or business prospects, this building is bound to be considered, and this knowledge is perspicacious.",D09,All races welcome,,,Fully Furnished,Yes,Flexible,Scotts Square,1 Bath,1 Bed,,S$6.41 psf,"S$4,000/mo",https://www.99.co/singapore/rent/property/scotts-square-condo-BGerCqavSVczfvpNUfi8t
"Jogging Track,Clubhouse,Function Room,Games Room,High Ceiling,Stove,Spa Pavilion,Walk In Closet,Jacuzzi,Oven,Parking,Pond,Sky Terrace,Balcony,Lap Pool,Renovated,Closet,Swimming Pool,TV,Greenery View,Pool Deck,Wading Pool,Lounge,Utility Room,Playground,Dining Room Furniture,Washer,Fibre Ready,BBQ,Hydrotherapy Pool,Gym,Fridge,Low Floor,Dryer,Steam Room,Tennis Court,Karaoke,Pavilion,Aircon,Sofa,Bed,Mini Golf Range,Waterfall,Study Room,Fitness Corner,Security,Retail Shops,Amphitheatre","4,000 sqft (built up)","*** 4 BEDROOM PATIO UNIT FOR RENT ***

Comes with Utility, Yard & W/C
Large Personal Enclosed Space (PES)
Pool & Greenery View
Fully Furnished
Avail Immd.

Call Liang at 83837195 for viewing now

The Interlace

The award winning residential development that is The Interlace is a unique addition to the Singapore condominium scene. Its 1,040 units, split over 31, 6 storey blocks are clustered around 8 individually themed courtyards, specifically designed to maximise both air flow and light. Located in Depot Road in Alexandra, The Interlace is within short walking distance of the Gillman Barracks, with its eclectic mix of dining options, while commuters can be in Raffles Place in a quarter of an hour. Orchard Road is a short drive away or a few stops on the MRT from Labrador MRT, 10 minutes’ walk from the development.


The Interlace – Accessibility

Labrador Park MRT on the Circle line is a 10 minute walk from The Interlace. From there, Harbourfront (and hence VivoCity and Sentosa) are 2 stops away. It also means that commuting to Raffles Place takes less than 15 minutes, and Dhoby Ghaut on Orchard is only a small handful of stops away. For drivers, The Interlace is exceptionally conveniently located. It is a 10 minute drive to Orchard Road, with Raffles Place and the East Coast 9 minutes and 15 minutes respectively, while the CBD is approximately 12 minutes’ drive from The Interlace carpark.

The Interlace - Amenities & Attractions

Dining near The Interlace:
Handlebar
The Naked Fin
Nekkid
Vineyard
Masons
Shopping near The Interlace:
VivoCity
Harbourfront Centre
Queensway Shopping Centre
Schools and Education near The Interlace:
Alexandra Primary School
Blangah Rise Primary School
Cantonment Primary School
Crescent Girls’ School
CHIJ Saint Theresa’s Convent
CHIJ Kellock Primary School
Radin Mas Primary School
Gan Eng Seng Primary School
River Valley Primary School
Henderson Secondary School
Singapore Management University",D04,All races welcome,,,Fully Furnished,Yes,Flexible,The Interlace,4 Baths,4 Beds,,S$3.25 psf,"S$13,000/mo",https://www.99.co/singapore/rent/property/the-interlace-condo-uHsDRHhdbsntbqARzKScEX
"Security,Renovated,Aircon,TV,Greenery View,Fridge,Bed,Swimming Pool,Utility Room,Squash Court,Study Room,Oven,Parking,Washer,Fibre Ready,Stove","1,270 sqft (built up)","** Contact Dion Phua @ 91136612 for viewing **

2 + 1 bedroom @ Warner Court for rent!
* Conveniently located at Holland Village
* Walk to Holland Village MRT Station
* Abundance of Amenities like banks, eateries, supermarket at your doorstep
* Breezy unit
* Extremely spacious layout

** Contact Dion Phua @ 91136612 for viewing **",D10,,,,,,Flexible,Warner Court,2 Baths,2 Beds,,S$2.99 psf,"S$3,800/mo",https://www.99.co/singapore/rent/property/warner-court-condo-hHRyczxDCWrPKuawwFktPj
"Clubhouse,Function Room,Water Feature,Spa Pavilion,Waterfall,Tennis Court,Undrewater Fitness Station,Balcony,Fun Pool,Aircon,Open Terrace,Lounge,Playground,Security,Retail Shops,Lap Pool",657 sqft (built up),"*** NEW 2 BEDROOM FOR RENT ***
** NEXT TO MRT **

BRAND NEW, JUST TOP-ED
High floor
Super windy and bright unit
Unblock view
Well renovated
Fully Furnished
Avail now!

Call Liang at 83837195 for viewing now!

Less than 2mins walk to Tanah Merah MRT (EW4)
Near to East Coast Park
Near to Bedok Mall, Bedok Point, Eastpoint Mall
Nearby many good schools such as Anglican High, Victoria School, St. Anthony&#39;s Canossian School, Temasek Junior College


Development Name:	The Glades
Property Type:	Condominium
Developer:	Sherwood Development Pte Ltd
Tenure:	99-year Leasehold
Completion Year:	2017
# of Units:	726

Unique Selling Points

Both in terms of the development itself and its location, The Glades is an outstanding place to live. It features 3 huge sky pods, akin to the Super Trees at Gardens By The Bay, which also light up at night. All of its 9 blocks are north/south facing and all have ramps and lifts for easy wheelchair access. There are a lot of different options when it comes to the unit types, and The Glades boasts a good amount of facilities, including a large swimming pool that meanders river-like through the property’s grounds. The Glades is located next door to Tanah Merah MRT Station on the East West Line, making travelling to Changi, Bedok and the City quick and straightforward.",D16,,,,Fully Furnished,Yes,Flexible,The Glades,2 Baths,2 Beds,,S$4.57 psf,"S$3,000/mo",https://www.99.co/singapore/rent/property/the-glades-condo-tzwE3iHH7N8xBLwYAfJuLB
"Clubhouse,Loft,Stove,Fridge,Dryer,Tennis Court,Oven,Parking,Security,Balcony,Fibre Ready,Renovated,Closet,Swimming Pool,Maid Room,Greenery View,Duplex / Maisonette,Bed,Aircon,Utility Room,Study Room,Washer,Bathtub","3,500 sqft (built up)","** Contact Dion Phua @ 91136612 for viewing **

Spacious 4 + 1 bedroom duplex for rent @ Island View!

* Massive 3,500 sqft of living space!
* All bedrooms with attached bathrooms
* Nicely renovated
* Laundry area with washer / dryer
* Helper room
* Bathroom with bathtub
* Walk to pasir panjang mrt station

** Contact Dion Phua @ 91136612 for viewing **",D05,,,,,,Flexible,Island View,5 Baths,4 Beds,,S$2.06 psf,"S$7,200/mo",https://www.99.co/singapore/rent/property/island-view-condo-HCAEs9aX4NFTcURqduisM3
"Clubhouse,Aircon,Lap Pool,Gym,Jacuzzi,Waterfall,Playground,Parking,Hydrotherapy Pool,Reflexology Path,BBQ,Balcony","4,080 sqft (built up)","*** TRIPLEX FOR RENT ***
** EXCELLENT LOCATION **
* SUPERB SEAVIEW *

3 Storey Triplex Penthouse
High floor unblock seaview
Spacious layout
Triplex Level 1: 3 bedrooms
Triplex Level 2: Living & dinning room. Powder room. Bedroom with ensuite bathroom. 
Triplex Level 3: Private pool and private roof patio.  Lift access to level 1 & 2.

Call Liang at 83837195 for viewing now!

Amber Residences is a freehold apartment development located at 48 Amber Road Singapore 439887 in District 15 minutes drive to Dakota MRT Station. Completed in 2011, it comprises of 21 storeys and 114 units. Amber Residences is close to Katong Plaza and Marine Parade.

Condo Facilities at Amber Residences

Facilities at Amber Residences include Lap pool, Waterfall, Gym, Spa villa, and BBQ Area.

Condo Amenities near Amber Residences

Several feeder bus services are available near Amber Residences. It is also close to several local schools, such as Tanjong Katong Primary School and Tanjong Katong Girls School.

Amber Residences is also close to eateries and restaurants located at Katong plaza such as The Roxy Bar and Jia Wei Chinese Restaurant Residents can head down to the nearby shopping malls like Katong plaza for amenities such as supermarkets, restaurants, banks, and more. In addition, it is within reasonable driving distance to Marine Parade and Katong plaza.

For vehicle owners, driving from Amber Residences to either the business hub or the vibrant Orchard Road shopping district takes 10 - 15 minutes, via Amber Road respectively.",D15,,,,Partially Furnished,Yes,Flexible,Amber Residences,5 Baths,4 Beds,,S$2.33 psf,"S$9,500/mo",https://www.99.co/singapore/rent/property/amber-residences-condo-vtQVnGz8BAnjTWMmuwtEqc
"Clubhouse,Function Room,Water Feature,Stove,Fridge,Jacuzzi,Dryer,Oven,Outdoor Dining,Balcony,Jet Pool,Yoga Corner,Aircon,Swimming Pool,Bed,Viewing Deck,Lounge,Mini Golf Range,Sea View,Playground,Fitness Corner,High Floor,Washer,Fibre Ready,Reflexology Path,Gym,BBQ",560 sqft (built up),"For Rent : City Gate 2 Bedrooms 
✔ High Floor
✔ Flexible Furnishing
✔ Panoramic View
✔ No Noon Sun
✔Amenities at your doorstep

For Viewing, contact:
Allyson Ong
☎ 9459 7477
",D07,,East,,Partially Furnished,Yes,24 months,City Gate,1 Bath,2 Beds,Not Allowed,S$6.43 psf,"S$3,600/mo",https://www.99.co/singapore/rent/property/city-gate-condo-yexF7rdUXfenJYp4UCuDSf
"Fun Pool,Aircon,Gym,Wading Pool,Jacuzzi,Steam Room,Playground,Fitness Corner,Parking,Security,Lap Pool,BBQ,Balcony",484 sqft (built up),"*** 1 BEDDER FOR RENT ***
** NEAR TO MRT & HOLLAND V AMENITIES **

Full pool view
Very well kept - move in condition!
No afternoon sun
Fully Furnished
Avail mid Sep

Call Liang at 83837195 for viewing now!

Location :
- 5 minutes’ walk to Holland Village MRT Station 
- Opposite Holland Village (F&B, Restaurants, Supermarkets, Banks, Retail shops)
- Short drive to Orchard Road, Botanic Garden, Dempsey Hill and Dover
- Near Buona Vista, One-North, Metropolis, Biopolis, Fusionopolis, INSEAD, NUH, NUS, Anglo-Chinese School (International), Ayer Rajah Industrial Estate

Condo Facilities at The Ford @ Holland 
The Ford @ Holland has full condo facilities such as, 25M Swimming pool, Children&#39;s pool, Jacuzzi, Children&#39;s Playground, BBQ Pits, Carpark and 24-Hour Security.",D10,All races welcome,,,Fully Furnished,Yes,Flexible,The Ford @ Holland,1 Bath,1 Bed,,S$6.82 psf,"S$3,300/mo",https://www.99.co/singapore/rent/property/the-ford-holland-condo-jSZ5MCFjofPKoEzQFNVyNV
"Clubhouse,Aircon,Gym,Sauna,Swimming Pool,Wading Pool,Squash Court,Playground,Parking,Security,Tennis Court,Balcony","1,528 sqft (built up)","*** 3 BEDROOM FOR RENT ***
** NEXT TO MRT **

Mid floor
Spacious layout
Quiet facing
New Appliances
Partial Furnish
Avail immd.

Call Liang at 83837195 for viewing now!!

Chuan Park – Accessibility

Chuan Park was developed strategically keeping in mind the importance of accessibility of the location. The residents do not have to worry about moving to and from the location even if they do not have their own vehicles. Public transportation is also available in the locality, making the area of the development even more attractive. The residents of the development can use the CC14 Lorong Chuan MRT Station, CC13 Serangoon MRT Station and NE12 Serangoon MRT Station to easily move to and from the location. The development is easily accessible and is connected via major roads and highways of the area from where the residents can reach any place in the city easily just by driving for a few minutes. The residents of the development can use the Orchard Road and Central Expressway to easily move to and from the location.

Chuan Park - Amenities &amp; Attractions

Chuan Park is situated in a great area and is surrounded by a variety of amenities. The residents of the development do not have to worry about anything because everything is easily available in the locality. It is considered to be a great place for those who love to do shopping because there are many famous shopping spots in the area. Few of the great shopping spots points in the area are namely Ourstore.sg, Best Supermart, Soon Huat Mini Supermarket, Cheau Provision Store from where the residents can shop for almost anything they want. Many great food points are also available in the area where the residents can enjoy some fine quality dining with their family and friends. There are many great educational institutions in the area providing top class educational services to the residents of the area. The residents do not have to worry about the education of their children.",D19,All races welcome,,,Partially Furnished,Yes,Flexible,Chuan Park,3 Baths,3 Beds,,S$2.03 psf,"S$3,100/mo",https://www.99.co/singapore/rent/property/chuan-park-condo-ygtNr3AKehk6QHKxGAvTHH
